Height,Weight,Chest,Waist,Hip
174,103,120.5584,102.1335,113.1732
174,104,121.257,102.7941,113.6722
174,105,121.8558,103.4547,114.0714
174,106,122.5544,104.1153,114.5704
174,107,123.1532,104.7759,115.0694
174,108,123.8518,105.4365,115.4686
174,109,124.5504,106.0971,115.9676
174,110,125.1492,106.7577,116.4666
174,111,125.8478,107.4183,116.8658
174,112,126.4466,108.0789,117.3648
174,113,127.1452,108.73949999999999,117.764
174,114,127.744,109.4001,118.263
174,115,128.4426,110.0607,118.762
174,116,129.0414,110.7213,119.1612
174,117,129.74,111.3819,119.6602
174,118,130.4386,112.0425,120.0594
174,119,131.0374,112.70309999999999,120.5584
174,120,131.736,113.3637,121.0574
174,121,132.3348,114.0243,121.4566
174,122,133.0334,114.6849,121.9556
174,123,133.6322,115.3455,122.4546
174,124,134.3308,116.0061,122.8538
174,125,134.9296,116.66669999999999,123.3528
174,126,135.6282,117.3273,123.752
174,127,136.227,117.9879,124.251
174,128,136.9256,118.6485,124.75
174,129,137.5244,119.3091,125.1492
174,130,138.223,119.9697,125.6482
174,131,138.9216,120.6303,126.1472
174,132,139.5204,121.2909,126.5464
174,133,140.219,121.9515,127.0454
174,134,140.8178,122.6121,127.5444
174,135,141.5164,123.2727,127.9436
174,136,142.1152,123.9333,128.4426
174,137,142.8138,124.5939,128.8418
174,138,143.4126,125.2545,129.3408
174,139,144.1112,125.9151,129.8398
174,140,144.8098,126.5757,130.239
174,141,145.4086,127.2363,130.738
174,142,146.1072,127.8969,131.1372
174,143,146.706,128.5575,131.6362
174,144,147.4046,129.2181,132.1352
174,145,148.0034,129.87869999999998,132.5344
174,146,148.702,130.5393,133.0334
174,147,149.3008,131.1999,133.5324
174,148,149.9994,131.8605,133.9316
174,149,150.5982,132.5211,134.4306
174,150,151.2968,133.18169999999998,134.8298
175,40,79.0416,60.298,84.0316
175,41,79.6404,60.958600000000004,84.5306
175,42,80.339,61.6192,85.0296
175,43,81.0376,62.2798,85.4288
175,44,81.6364,62.9404,85.9278
175,45,82.335,63.601,86.327
175,46,82.9338,64.2616,86.826
175,47,83.6324,64.9222,87.325
175,48,84.2312,65.58279999999999,87.7242
175,49,84.9298,66.24340000000001,88.2232
175,50,85.5286,66.904,88.6224
175,51,86.2272,67.5646,89.1214
175,52,86.826,68.2252,89.6204
175,53,87.5246,68.8858,90.0196
175,54,88.2232,69.5464,90.5186
175,55,88.822,70.207,91.0176
175,56,89.5206,70.86760000000001,91.4168
175,57,90.1194,71.5282,91.9158
175,58,90.818,72.1888,92.315
175,59,91.4168,72.8494,92.814
175,60,92.1154,73.50999999999999,93.313
175,61,92.814,74.17060000000001,93.7122
175,62,93.4128,74.8312,94.2112
175,63,94.1114,75.4918,94.6104
175,64,94.7102,76.1524,95.1094
175,65,95.4088,76.813,95.6084
175,66,96.0076,77.4736,96.0076
175,67,96.7062,78.13419999999999,96.5066
175,68,97.305,78.79480000000001,97.0056
175,69,98.0036,79.4554,97.4048
175,70,98.6024,80.116,97.9038
175,71,99.301,80.7766,98.303
175,72,99.9996,81.43719999999999,98.802
175,73,100.5984,82.0978,99.301
175,74,101.297,82.7584,99.7002
175,75,101.8958,83.419,100.1992
175,76,102.5944,84.0796,100.6982
175,77,103.1932,84.7402,101.0974
175,78,103.8918,85.4008,101.5964
175,79,104.4906,86.06139999999999,102.0954
175,80,105.1892,86.72200000000001,102.4946
175,81,105.788,87.3826,102.9936
175,82,106.4866,88.0432,103.3928
175,83,107.0854,88.7038,103.8918
175,84,107.784,89.36439999999999,104.3908
175,85,108.4826,90.025,104.79
175,86,109.0814,90.6856,105.289
175,87,109.78,91.3462,105.6882
175,88,110.3788,92.0068,106.1872
175,89,111.0774,92.6674,106.6862
175,90,111.6762,93.328,107.0854
175,91,112.3748,93.98859999999999,107.5844
175,92,112.9736,94.64920000000001,108.0834
175,93,113.6722,95.3098,108.4826
175,94,114.271,95.9704,108.9816
175,95,114.9696,96.631,109.3808
175,96,115.6682,97.29159999999999,109.8798
175,97,116.267,97.9522,110.3788
175,98,116.9656,98.6128,110.778
175,99,117.5644,99.27340000000001,111.277
175,100,118.263,99.934,111.776
175,101,118.8618,100.59459999999999,112.1752
175,102,119.5604,101.2552,112.6742
175,103,120.1592,101.91579999999999,113.0734
175,104,120.8578,102.5764,113.5724
175,105,121.5564,103.237,114.0714
175,106,122.1552,103.89760000000001,114.4706
175,107,122.8538,104.5582,114.9696
175,108,123.4526,105.21879999999999,115.4686
175,109,124.1512,105.8794,115.8678
175,110,124.75,106.53999999999999,116.3668
175,111,125.4486,107.20060000000001,116.766
175,112,126.0474,107.8612,117.265
175,113,126.746,108.52179999999998,117.764
175,114,127.4446,109.1824,118.1632
175,115,128.0434,109.84299999999999,118.6622
175,116,128.742,110.5036,119.0614
175,117,129.3408,111.1642,119.5604
175,118,130.0394,111.82480000000001,120.0594
175,119,130.6382,112.4854,120.4586
175,120,131.3368,113.14599999999999,120.9576
175,121,131.9356,113.8066,121.4566
175,122,132.6342,114.46719999999999,121.8558
175,123,133.233,115.12780000000001,122.3548
175,124,133.9316,115.7884,122.754
175,125,134.5304,116.44899999999998,123.253
175,126,135.229,117.1096,123.752
175,127,135.9276,117.77019999999999,124.1512
175,128,136.5264,118.4308,124.6502
175,129,137.225,119.0914,125.0494
175,130,137.8238,119.75200000000001,125.5484
175,131,138.5224,120.4126,126.0474
175,132,139.1212,121.07319999999999,126.4466
175,133,139.8198,121.7338,126.9456
175,134,140.4186,122.39439999999999,127.4446
175,135,141.1172,123.055,127.8438
175,136,141.8158,123.7156,128.3428
175,137,142.4146,124.37620000000001,128.8418
175,138,143.1132,125.0368,129.241
175,139,143.712,125.69739999999999,129.74
175,140,144.4106,126.358,130.1392
175,141,145.0094,127.01859999999999,130.6382
175,142,145.708,127.67920000000001,131.1372
175,143,146.3068,128.3398,131.5364
175,144,147.0054,129.00039999999998,132.0354
175,145,147.6042,129.661,132.4346
175,146,148.3028,130.3216,132.9336
175,147,149.0014,130.9822,133.4326
175,148,149.6002,131.6428,133.8318
175,149,150.2988,132.3034,134.3308
175,150,150.8976,132.964,134.8298
176,40,78.6424,60.0803,83.9318
176,41,79.341,60.740899999999996,84.4308
176,42,79.9398,61.4015,84.9298
176,43,80.6384,62.0621,85.329
176,44,81.2372,62.7227,85.828
176,45,81.9358,63.3833,86.327
176,46,82.5346,64.04390000000001,86.7262
176,47,83.2332,64.7045,87.2252
176,48,83.832,65.3651,87.6244
176,49,84.5306,66.0257,88.1234
176,50,85.2292,66.6863,88.6224
176,51,85.828,67.3469,89.0216
176,52,86.5266,68.0075,89.5206
176,53,87.1254,68.66810000000001,90.0196
176,54,87.824,69.3287,90.4188
176,55,88.4228,69.9893,90.9178
176,56,89.1214,70.6499,91.317
176,57,89.82,71.31049999999999,91.816
176,58,90.4188,71.9711,92.315
176,59,91.1174,72.6317,92.7142
176,60,91.7162,73.2923,93.2132
176,61,92.4148,73.9529,93.6124
176,62,93.0136,74.6135,94.1114
176,63,93.7122,75.2741,94.6104
176,64,94.311,75.93469999999999,95.0096
176,65,95.0096,76.59530000000001,95.5086
176,66,95.6084,77.2559,96.0076
176,67,96.307,77.9165,96.4068
176,68,97.0056,78.5771,96.9058
176,69,97.6044,79.23769999999999,97.305
176,70,98.303,79.8983,97.804
176,71,98.9018,80.5589,98.303
176,72,99.6004,81.2195,98.7022
176,73,100.1992,81.8801,99.2012
176,74,100.8978,82.5407,99.6004
176,75,101.4966,83.2013,100.0994
176,76,102.1952,83.86189999999999,100.5984
176,77,102.794,84.52250000000001,100.9976
176,78,103.4926,85.1831,101.4966
176,79,104.0914,85.8437,101.9956
176,80,104.79,86.5043,102.3948
176,81,105.4886,87.16489999999999,102.8938
176,82,106.0874,87.8255,103.293
176,83,106.786,88.4861,103.792
176,84,107.3848,89.1467,104.291
176,85,108.0834,89.8073,104.6902
176,86,108.6822,90.4679,105.1892
176,87,109.3808,91.1285,105.6882
176,88,109.9796,91.78909999999999,106.0874
176,89,110.6782,92.4497,106.5864
176,90,111.277,93.1103,106.9856
176,91,111.9756,93.7709,107.4846
176,92,112.6742,94.4315,107.9836
176,93,113.273,95.09209999999999,108.3828
176,94,113.9716,95.7527,108.8818
176,95,114.5704,96.41329999999999,109.281
176,96,115.269,97.0739,109.78
176,97,115.8678,97.7345,110.279
176,98,116.5664,98.3951,110.6782
176,99,117.1652,99.0557,111.1772
176,100,117.8638,99.7163,111.6762
176,101,118.5624,100.37689999999999,112.0754
176,102,119.1612,101.0375,112.5744
176,103,119.8598,101.6981,113.0734
176,104,120.4586,102.3587,113.4726
176,105,121.1572,103.0193,113.9716
176,106,121.756,103.6799,114.3708
176,107,122.4546,104.34049999999999,114.8698
176,108,123.0534,105.0011,115.3688
176,109,123.752,105.6617,115.768
176,110,124.4506,106.3223,116.267
176,111,125.0494,106.9829,116.766
176,112,125.748,107.6435,117.1652
176,113,126.3468,108.30409999999999,117.6642
176,114,127.0454,108.9647,118.0634
176,115,127.6442,109.6253,118.5624
176,116,128.3428,110.2859,119.0614
176,117,128.9416,110.9465,119.4606
176,118,129.6402,111.6071,119.9596
176,119,130.239,112.26769999999999,120.3588
176,120,130.9376,112.9283,120.8578
176,121,131.5364,113.5889,121.3568
176,122,132.235,114.2495,121.756
176,123,132.9336,114.9101,122.255
176,124,133.5324,115.5707,122.754
176,125,134.231,116.23129999999999,123.1532
176,126,134.8298,116.89189999999999,123.6522
176,127,135.5284,117.5525,124.0514
176,128,136.1272,118.2131,124.5504
176,129,136.8258,118.8737,125.0494
176,130,137.4246,119.5343,125.4486
176,131,138.1232,120.1949,125.9476
176,132,138.8218,120.85549999999999,126.4466
176,133,139.4206,121.5161,126.8458
176,134,140.1192,122.1767,127.3448
176,135,140.718,122.8373,127.744
176,136,141.4166,123.4979,128.243
176,137,142.0154,124.1585,128.742
176,138,142.714,124.81909999999999,129.1412
176,139,143.3128,125.4797,129.6402
176,140,144.0114,126.1403,130.0394
176,141,144.6102,126.8009,130.5384
176,142,145.3088,127.4615,131.0374
176,143,146.0074,128.1221,131.4366
176,144,146.6062,128.78269999999998,131.9356
176,145,147.3048,129.4433,132.4346
176,146,147.9036,130.1039,132.8338
176,147,148.6022,130.7645,133.3328
176,148,149.201,131.4251,133.732
176,149,149.8996,132.0857,134.231
176,150,150.4984,132.7463,134.73
177,40,78.2432,59.86260000000001,83.832
177,41,78.9418,60.5232,84.331
177,42,79.5406,61.183800000000005,84.83
177,43,80.2392,61.84440000000001,85.2292
177,44,80.838,62.50500000000001,85.7282
177,45,81.5366,63.165600000000005,86.2272
177,46,82.2352,63.82620000000001,86.6264
177,47,82.834,64.4868,87.1254
177,48,83.5326,65.1474,87.6244
177,49,84.1314,65.808,88.0236
177,50,84.83,66.46860000000001,88.5226
177,51,85.4288,67.1292,88.9218
177,52,86.1274,67.78980000000001,89.4208
177,53,86.7262,68.4504,89.9198
177,54,87.4248,69.111,90.319
177,55,88.1234,69.7716,90.818
177,56,88.7222,70.43220000000001,91.317
177,57,89.4208,71.09280000000001,91.7162
177,58,90.0196,71.7534,92.2152
177,59,90.7182,72.41400000000002,92.6144
177,60,91.317,73.0746,93.1134
177,61,92.0156,73.7352,93.6124
177,62,92.6144,74.39580000000001,94.0116
177,63,93.313,75.0564,94.5106
177,64,94.0116,75.71700000000001,94.9098
177,65,94.6104,76.3776,95.4088
177,66,95.309,77.0382,95.9078
177,67,95.9078,77.6988,96.307
177,68,96.6064,78.35940000000001,96.806
177,69,97.2052,79.02000000000001,97.305
177,70,97.9038,79.6806,97.7042
177,71,98.5026,80.34120000000001,98.2032
177,72,99.2012,81.0018,98.6024
177,73,99.8,81.6624,99.1014
177,74,100.4986,82.32300000000001,99.6004
177,75,101.0974,82.9836,99.9996
177,76,101.796,83.64420000000001,100.4986
177,77,102.4946,84.3048,100.9976
177,78,103.0934,84.9654,101.3968
177,79,103.792,85.626,101.8958
177,80,104.3908,86.2866,102.295
177,81,105.0894,86.94720000000001,102.794
177,82,105.6882,87.6078,103.293
177,83,106.3868,88.26840000000001,103.6922
177,84,106.9856,88.929,104.1912
177,85,107.6842,89.5896,104.5904
177,86,108.283,90.2502,105.0894
177,87,108.9816,90.9108,105.5884
177,88,109.6802,91.57140000000001,105.9876
177,89,110.279,92.232,106.4866
177,90,110.9776,92.8926,106.9856
177,91,111.5764,93.5532,107.3848
177,92,112.275,94.2138,107.8838
177,93,112.8738,94.87440000000001,108.283
177,94,113.5724,95.535,108.782
177,95,114.1712,96.19560000000001,109.281
177,96,114.8698,96.8562,109.6802
177,97,115.5684,97.5168,110.1792
177,98,116.1672,98.1774,110.5784
177,99,116.8658,98.83800000000001,111.0774
177,100,117.4646,99.49860000000001,111.5764
177,101,118.1632,100.1592,111.9756
177,102,118.762,100.8198,112.4746
177,103,119.4606,101.4804,112.9736
177,104,120.0594,102.141,113.3728
177,105,120.758,102.80160000000001,113.8718
177,106,121.3568,103.46220000000001,114.271
177,107,122.0554,104.1228,114.77
177,108,122.754,104.7834,115.269
177,109,123.3528,105.444,115.6682
177,110,124.0514,106.1046,116.1672
177,111,124.6502,106.76520000000001,116.6662
177,112,125.3488,107.42580000000001,117.0654
177,113,125.9476,108.0864,117.5644
177,114,126.6462,108.747,118.0634
177,115,127.245,109.4076,118.4626
177,116,127.9436,110.0682,118.9616
177,117,128.5424,110.7288,119.3608
177,118,129.241,111.38940000000001,119.8598
177,119,129.9396,112.05,120.3588
177,120,130.5384,112.7106,120.758
177,121,131.237,113.3712,121.257
177,122,131.8358,114.0318,121.6562
177,123,132.5344,114.6924,122.1552
177,124,133.1332,115.35300000000001,122.6542
177,125,133.8318,116.0136,123.0534
177,126,134.4306,116.6742,123.5524
177,127,135.1292,117.3348,124.0514
177,128,135.8278,117.9954,124.4506
177,129,136.4266,118.656,124.9496
177,130,137.1252,119.31660000000001,125.3488
177,131,137.724,119.97720000000001,125.8478
177,132,138.4226,120.6378,126.3468
177,133,139.0214,121.2984,126.746
177,134,139.72,121.959,127.245
177,135,140.3188,122.6196,127.744
177,136,141.0174,123.28020000000001,128.1432
177,137,141.6162,123.94080000000001,128.6422
177,138,142.3148,124.6014,129.0414
177,139,143.0134,125.262,129.5404
177,140,143.6122,125.9226,130.0394
177,141,144.3108,126.5832,130.4386
177,142,144.9096,127.24380000000001,130.9376
177,143,145.6082,127.90440000000001,131.4366
177,144,146.207,128.565,131.8358
177,145,146.9056,129.2256,132.3348
177,146,147.5044,129.8862,132.734
177,147,148.203,130.54680000000002,133.233
177,148,148.8018,131.2074,133.732
177,149,149.5004,131.868,134.1312
177,150,150.0992,132.52859999999998,134.6302
178,40,77.844,59.64490000000001,83.832
178,41,78.5426,60.30550000000001,84.2312
178,42,79.2412,60.966100000000004,84.7302
178,43,79.84,61.62670000000001,85.1294
178,44,80.5386,62.2873,85.6284
178,45,81.1374,62.947900000000004,86.1274
178,46,81.836,63.60850000000001,86.5266
178,47,82.4348,64.26910000000001,87.0256
178,48,83.1334,64.9297,87.5246
178,49,83.7322,65.59030000000001,87.9238
178,50,84.4308,66.2509,88.4228
178,51,85.1294,66.9115,88.822
178,52,85.7282,67.5721,89.321
178,53,86.4268,68.23270000000001,89.82
178,54,87.0256,68.89330000000001,90.2192
178,55,87.7242,69.5539,90.7182
178,56,88.323,70.21450000000002,91.2172
178,57,89.0216,70.8751,91.6164
178,58,89.6204,71.5357,92.1154
178,59,90.319,72.19630000000001,92.6144
178,60,91.0176,72.8569,93.0136
178,61,91.6164,73.51750000000001,93.5126
178,62,92.315,74.1781,93.9118
178,63,92.9138,74.8387,94.4108
178,64,93.6124,75.4993,94.9098
178,65,94.2112,76.15990000000001,95.309
178,66,94.9098,76.82050000000001,95.808
178,67,95.5086,77.4811,96.2072
178,68,96.2072,78.14170000000001,96.7062
178,69,96.806,78.8023,97.2052
178,70,97.5046,79.4629,97.6044
178,71,98.1034,80.1235,98.1034
178,72,98.802,80.7841,98.6024
178,73,99.5006,81.44470000000001,99.0016
178,74,100.0994,82.1053,99.5006
178,75,100.798,82.7659,99.8998
178,76,101.3968,83.4265,100.3988
178,77,102.0954,84.0871,100.8978
178,78,102.6942,84.74770000000001,101.297
178,79,103.3928,85.4083,101.796
178,80,103.9916,86.06890000000001,102.295
178,81,104.6902,86.7295,102.6942
178,82,105.289,87.3901,103.1932
178,83,105.9876,88.0507,103.5924
178,84,106.6862,88.7113,104.0914
178,85,107.285,89.37190000000001,104.5904
178,86,107.9836,90.0325,104.9896
178,87,108.5824,90.6931,105.4886
178,88,109.281,91.3537,105.9876
178,89,109.8798,92.0143,106.3868
178,90,110.5784,92.67490000000001,106.8858
178,91,111.1772,93.3355,107.285
178,92,111.8758,93.99610000000001,107.784
178,93,112.5744,94.6567,108.283
178,94,113.1732,95.3173,108.6822
178,95,113.8718,95.9779,109.1812
178,96,114.4706,96.6385,109.5804
178,97,115.1692,97.29910000000001,110.0794
178,98,115.768,97.9597,110.5784
178,99,116.4666,98.62030000000001,110.9776
178,100,117.0654,99.2809,111.4766
178,101,117.764,99.94149999999999,111.9756
178,102,118.3628,100.60210000000001,112.3748
178,103,119.0614,101.2627,112.8738
178,104,119.76,101.92330000000001,113.273
178,105,120.3588,102.5839,113.772
178,106,121.0574,103.24450000000002,114.271
178,107,121.6562,103.9051,114.6702
178,108,122.3548,104.56569999999999,115.1692
178,109,122.9536,105.22630000000001,115.5684
178,110,123.6522,105.8869,116.0674
178,111,124.251,106.54750000000001,116.5664
178,112,124.9496,107.2081,116.9656
178,113,125.5484,107.86869999999999,117.4646
178,114,126.247,108.5293,117.9636
178,115,126.9456,109.1899,118.3628
178,116,127.5444,109.85050000000001,118.8618
178,117,128.243,110.5111,119.261
178,118,128.8418,111.17170000000002,119.76
178,119,129.5404,111.8323,120.259
178,120,130.1392,112.49289999999999,120.6582
178,121,130.8378,113.15350000000001,121.1572
178,122,131.4366,113.8141,121.6562
178,123,132.1352,114.47470000000001,122.0554
178,124,132.8338,115.1353,122.5544
178,125,133.4326,115.79589999999999,122.9536
178,126,134.1312,116.4565,123.4526
178,127,134.73,117.1171,123.9516
178,128,135.4286,117.77770000000001,124.3508
178,129,136.0274,118.4383,124.8498
178,130,136.726,119.09890000000001,125.3488
178,131,137.3248,119.7595,125.748
178,132,138.0234,120.42009999999999,126.247
178,133,138.6222,121.08070000000001,126.6462
178,134,139.3208,121.7413,127.1452
178,135,140.0194,122.40190000000001,127.6442
178,136,140.6182,123.0625,128.0434
178,137,141.3168,123.72310000000002,128.5424
178,138,141.9156,124.3837,129.0414
178,139,142.6142,125.04429999999999,129.4406
178,140,143.213,125.70490000000001,129.9396
178,141,143.9116,126.3655,130.3388
178,142,144.5104,127.02610000000001,130.8378
178,143,145.209,127.6867,131.3368
178,144,145.8078,128.3473,131.736
178,145,146.5064,129.0079,132.235
178,146,147.1052,129.6685,132.6342
178,147,147.8038,130.3291,133.1332
178,148,148.5024,130.9897,133.6322
178,149,149.1012,131.65030000000002,134.0314
178,150,149.7998,132.3109,134.5304
179,40,77.5446,59.427200000000006,83.7322
179,41,78.1434,60.0878,84.1314
179,42,78.842,60.748400000000004,84.6304
179,43,79.4408,61.409000000000006,85.1294
179,44,80.1394,62.06960000000001,85.5286
179,45,80.7382,62.7302,86.0276
179,46,81.4368,63.390800000000006,86.5266
179,47,82.1354,64.0514,86.9258
179,48,82.7342,64.712,87.4248
179,49,83.4328,65.3726,87.824
179,50,84.0316,66.03320000000001,88.323
179,51,84.7302,66.69380000000001,88.822
179,52,85.329,67.3544,89.2212
179,53,86.0276,68.01500000000001,89.7202
179,54,86.6264,68.6756,90.1194
179,55,87.325,69.3362,90.6184
179,56,87.9238,69.99680000000001,91.1174
179,57,88.6224,70.6574,91.5166
179,58,89.321,71.31800000000001,92.0156
179,59,89.9198,71.9786,92.5146
179,60,90.6184,72.6392,92.9138
179,61,91.2172,73.2998,93.4128
179,62,91.9158,73.9604,93.812
179,63,92.5146,74.62100000000001,94.311
179,64,93.2132,75.2816,94.81
179,65,93.812,75.94220000000001,95.2092
179,66,94.5106,76.6028,95.7082
179,67,95.1094,77.2634,96.2072
179,68,95.808,77.924,96.6064
179,69,96.5066,78.5846,97.1054
179,70,97.1054,79.24520000000001,97.5046
179,71,97.804,79.9058,98.0036
179,72,98.4028,80.5664,98.5026
179,73,99.1014,81.227,98.9018
179,74,99.7002,81.8876,99.4008
179,75,100.3988,82.54820000000001,99.8
179,76,100.9976,83.2088,100.299
179,77,101.6962,83.86940000000001,100.798
179,78,102.295,84.53,101.1972
179,79,102.9936,85.1906,101.6962
179,80,103.6922,85.8512,102.1952
179,81,104.291,86.5118,102.5944
179,82,104.9896,87.17240000000001,103.0934
179,83,105.5884,87.833,103.5924
179,84,106.287,88.4936,103.9916
179,85,106.8858,89.1542,104.4906
179,86,107.5844,89.8148,104.8898
179,87,108.1832,90.47540000000001,105.3888
179,88,108.8818,91.136,105.8878
179,89,109.5804,91.79660000000001,106.287
179,90,110.1792,92.4572,106.786
179,91,110.8778,93.1178,107.285
179,92,111.4766,93.7784,107.6842
179,93,112.1752,94.439,108.1832
179,94,112.774,95.09960000000001,108.5824
179,95,113.4726,95.7602,109.0814
179,96,114.0714,96.4208,109.5804
179,97,114.77,97.0814,109.9796
179,98,115.3688,97.742,110.4786
179,99,116.0674,98.4026,110.8778
179,100,116.766,99.06320000000001,111.3768
179,101,117.3648,99.7238,111.8758
179,102,118.0634,100.3844,112.275
179,103,118.6622,101.045,112.774
179,104,119.3608,101.7056,113.273
179,105,119.9596,102.3662,113.6722
179,106,120.6582,103.02680000000001,114.1712
179,107,121.257,103.6874,114.5704
179,108,121.9556,104.348,115.0694
179,109,122.5544,105.0086,115.5684
179,110,123.253,105.6692,115.9676
179,111,123.9516,106.3298,116.4666
179,112,124.5504,106.99040000000001,116.9656
179,113,125.249,107.651,117.3648
179,114,125.8478,108.3116,117.8638
179,115,126.5464,108.9722,118.263
179,116,127.1452,109.6328,118.762
179,117,127.8438,110.2934,119.261
179,118,128.4426,110.95400000000001,119.6602
179,119,129.1412,111.6146,120.1592
179,120,129.8398,112.2752,120.5584
179,121,130.4386,112.9358,121.0574
179,122,131.1372,113.5964,121.5564
179,123,131.736,114.257,121.9556
179,124,132.4346,114.91760000000001,122.4546
179,125,133.0334,115.5782,122.9536
179,126,133.732,116.2388,123.3528
179,127,134.3308,116.8994,123.8518
179,128,135.0294,117.56,124.251
179,129,135.6282,118.2206,124.75
179,130,136.3268,118.8812,125.249
179,131,137.0254,119.54180000000001,125.6482
179,132,137.6242,120.2024,126.1472
179,133,138.3228,120.863,126.6462
179,134,138.9216,121.5236,127.0454
179,135,139.6202,122.1842,127.5444
179,136,140.219,122.8448,127.9436
179,137,140.9176,123.50540000000001,128.4426
179,138,141.5164,124.166,128.9416
179,139,142.215,124.8266,129.3408
179,140,142.8138,125.4872,129.8398
179,141,143.5124,126.1478,130.3388
179,142,144.1112,126.8084,130.738
179,143,144.8098,127.46900000000001,131.237
179,144,145.5084,128.12959999999998,131.6362
179,145,146.1072,128.7902,132.1352
179,146,146.8058,129.45080000000002,132.6342
179,147,147.4046,130.1114,133.0334
179,148,148.1032,130.772,133.5324
179,149,148.702,131.4326,134.0314
179,150,149.4006,132.0932,134.4306
180,40,77.1454,59.209500000000006,83.6324
180,41,77.7442,59.87010000000001,84.1314
180,42,78.4428,60.5307,84.5306
180,43,79.1414,61.191300000000005,85.0296
180,44,79.7402,61.8519,85.4288
180,45,80.4388,62.5125,85.9278
180,46,81.0376,63.173100000000005,86.4268
180,47,81.7362,63.83370000000001,86.826
180,48,82.335,64.49430000000001,87.325
180,49,83.0336,65.1549,87.824
180,50,83.6324,65.81550000000001,88.2232
180,51,84.331,66.4761,88.7222
180,52,84.9298,67.1367,89.1214
180,53,85.6284,67.7973,89.6204
180,54,86.327,68.4579,90.1194
180,55,86.9258,69.11850000000001,90.5186
180,56,87.6244,69.7791,91.0176
180,57,88.2232,70.4397,91.5166
180,58,88.9218,71.1003,91.9158
180,59,89.5206,71.7609,92.4148
180,60,90.2192,72.42150000000001,92.814
180,61,90.818,73.0821,93.313
180,62,91.5166,73.74270000000001,93.812
180,63,92.1154,74.4033,94.2112
180,64,92.814,75.0639,94.7102
180,65,93.5126,75.7245,95.1094
180,66,94.1114,76.3851,95.6084
180,67,94.81,77.04570000000001,96.1074
180,68,95.4088,77.7063,96.5066
180,69,96.1074,78.3669,97.0056
180,70,96.7062,79.0275,97.5046
180,71,97.4048,79.6881,97.9038
180,72,98.0036,80.34870000000001,98.4028
180,73,98.7022,81.0093,98.802
180,74,99.301,81.66990000000001,99.301
180,75,99.9996,82.3305,99.8
180,76,100.6982,82.9911,100.1992
180,77,101.297,83.6517,100.6982
180,78,101.9956,84.3123,101.1972
180,79,102.5944,84.97290000000001,101.5964
180,80,103.293,85.6335,102.0954
180,81,103.8918,86.2941,102.4946
180,82,104.5904,86.9547,102.9936
180,83,105.1892,87.6153,103.4926
180,84,105.8878,88.27590000000001,103.8918
180,85,106.5864,88.9365,104.3908
180,86,107.1852,89.59710000000001,104.79
180,87,107.8838,90.2577,105.289
180,88,108.4826,90.9183,105.788
180,89,109.1812,91.5789,106.1872
180,90,109.78,92.23949999999999,106.6862
180,91,110.4786,92.90010000000001,107.1852
180,92,111.0774,93.5607,107.5844
180,93,111.776,94.2213,108.0834
180,94,112.3748,94.8819,108.5824
180,95,113.0734,95.5425,108.9816
180,96,113.772,96.2031,109.4806
180,97,114.3708,96.8637,109.8798
180,98,115.0694,97.52430000000001,110.3788
180,99,115.6682,98.1849,110.8778
180,100,116.3668,98.84550000000002,111.277
180,101,116.9656,99.5061,111.776
180,102,117.6642,100.16669999999999,112.1752
180,103,118.263,100.82730000000001,112.6742
180,104,118.9616,101.4879,113.1732
180,105,119.5604,102.14850000000001,113.5724
180,106,120.259,102.8091,114.0714
180,107,120.9576,103.46969999999999,114.5704
180,108,121.5564,104.1303,114.9696
180,109,122.255,104.7909,115.4686
180,110,122.8538,105.45150000000001,115.8678
180,111,123.5524,106.1121,116.3668
180,112,124.1512,106.77270000000001,116.8658
180,113,124.8498,107.4333,117.265
180,114,125.4486,108.09389999999999,117.764
180,115,126.1472,108.75450000000001,118.263
180,116,126.746,109.4151,118.6622
180,117,127.4446,110.07570000000001,119.1612
180,118,128.1432,110.7363,119.5604
180,119,128.742,111.39689999999999,120.0594
180,120,129.4406,112.0575,120.5584
180,121,130.0394,112.71809999999999,120.9576
180,122,130.738,113.37870000000001,121.4566
180,123,131.3368,114.0393,121.9556
180,124,132.0354,114.69990000000001,122.3548
180,125,132.6342,115.3605,122.8538
180,126,133.3328,116.02109999999999,123.253
180,127,134.0314,116.6817,123.752
180,128,134.6302,117.3423,124.251
180,129,135.3288,118.00290000000001,124.6502
180,130,135.9276,118.6635,125.1492
180,131,136.6262,119.32410000000002,125.5484
180,132,137.225,119.9847,126.0474
180,133,137.9236,120.64529999999999,126.5464
180,134,138.5224,121.30590000000001,126.9456
180,135,139.221,121.9665,127.4446
180,136,139.8198,122.62710000000001,127.9436
180,137,140.5184,123.2877,128.3428
180,138,141.1172,123.94829999999999,128.8418
180,139,141.8158,124.6089,129.241
180,140,142.5144,125.2695,129.74
180,141,143.1132,125.93010000000001,130.239
180,142,143.8118,126.5907,130.6382
180,143,144.4106,127.25130000000001,131.1372
180,144,145.1092,127.9119,131.5364
180,145,145.708,128.5725,132.0354
180,146,146.4066,129.2331,132.5344
180,147,147.0054,129.8937,132.9336
180,148,147.704,130.5543,133.4326
180,149,148.4026,131.2149,133.9316
180,150,149.0014,131.8755,134.3308
181,40,76.7462,58.991800000000005,83.5326
181,41,77.4448,59.6524,84.0316
181,42,78.0436,60.313,84.4308
181,43,78.7422,60.973600000000005,84.9298
