Height,Weight,Chest,Waist,Hip,Inseam
169,112,130.3388,112.65830000000001,131.5364,34.3
169,113,131.1372,113.41080000000001,132.235,34.4
169,114,131.8358,114.1633,132.8338,34.4
169,115,132.6342,114.9158,133.4326,34.4
169,116,133.4326,115.6683,134.1312,34.4
169,117,134.1312,116.4208,134.73,34.4
169,118,134.9296,117.1733,135.3288,34.4
169,119,135.728,117.92580000000001,136.0274,34.5
169,120,136.4266,118.67830000000001,136.6262,34.5
169,121,137.225,119.4308,137.225,34.5
169,122,138.0234,120.1833,137.8238,34.5
169,123,138.722,120.9358,138.5224,34.5
169,124,139.5204,121.6883,139.1212,34.5
169,125,140.3188,122.44080000000001,139.72,34.5
169,126,141.0174,123.19330000000001,140.4186,34.6
169,127,141.8158,123.9458,141.0174,34.6
169,128,142.6142,124.6983,141.6162,34.6
169,129,143.4126,125.4508,142.215,34.6
169,130,144.1112,126.2033,142.9136,34.6
169,131,144.9096,126.9558,143.5124,34.6
169,132,145.6082,127.70830000000001,144.1112,34.7
169,133,146.4066,128.4608,144.8098,34.7
169,134,147.205,129.2133,145.4086,34.7
169,135,148.0034,129.9658,146.0074,34.7
169,136,148.702,130.7183,146.6062,34.7
169,137,149.5004,131.4708,147.3048,34.7
169,138,150.2988,132.2233,147.9036,34.8
169,139,150.9974,132.9758,148.5024,34.8
169,140,151.7958,133.7283,149.201,34.8
169,141,152.4944,134.4808,149.7998,34.8
169,142,153.2928,135.23329999999999,150.3986,34.8
169,143,154.0912,135.98579999999998,150.9974,34.8
169,144,154.8896,136.73829999999998,151.696,34.9
169,145,155.5882,137.4908,152.2948,34.9
169,146,156.3866,138.2433,152.8936,34.9
169,147,157.0852,138.9958,153.5922,34.9
169,148,157.8836,139.7483,154.191,34.9
169,149,158.682,140.5008,154.7898,34.9
169,150,159.4804,141.2533,155.3886,34.9
170,40,74.85,58.0633,86.327,80.8
170,41,75.6484,58.8158,86.9258,80.7
170,42,76.347,59.5683,87.5246,80.7
170,43,77.1454,60.3208,88.1234,80.6
170,44,77.9438,61.0733,88.822,80.6
170,45,78.6424,61.8258,89.4208,80.5
170,46,79.4408,62.5783,90.0196,80.4
170,47,80.2392,63.3308,90.7182,80.4
170,48,81.0376,64.08330000000001,91.317,80.3
170,49,81.7362,64.8358,91.9158,80.3
170,50,82.5346,65.5883,92.5146,80.2
170,51,83.333,66.3408,93.2132,80.1
170,52,84.0316,67.0933,93.812,80.1
170,53,84.83,67.8458,94.4108,80
170,54,85.6284,68.5983,95.1094,80
170,55,86.327,69.35079999999999,95.7082,79.9
170,56,87.1254,70.1033,96.307,79.8
170,57,87.9238,70.8558,96.9058,79.8
170,58,88.6224,71.6083,97.6044,79.7
170,59,89.4208,72.3608,98.2032,79.7
170,60,90.2192,73.11330000000001,98.802,79.6
170,61,90.9178,73.86580000000001,99.5006,79.5
170,62,91.7162,74.6183,100.0994,79.5
170,63,92.5146,75.3708,100.6982,79.4
170,64,93.2132,76.1233,101.297,79.4
170,65,94.0116,76.8758,101.9956,79.3
170,66,94.81,77.6283,102.5944,79.3
170,67,95.5086,78.3808,103.1932,79.2
170,68,96.307,79.13329999999999,103.8918,79.1
170,69,97.1054,79.8858,104.4906,79.1
170,70,97.804,80.6383,105.0894,79
170,71,98.6024,81.3908,105.788,79
170,72,99.4008,82.1433,106.3868,78.9
170,73,100.0994,82.89580000000001,106.9856,78.8
170,74,100.8978,83.6483,107.5844,78.8
170,75,101.6962,84.4008,108.283,78.7
170,76,102.3948,85.1533,108.8818,78.7
170,77,103.1932,85.9058,109.4806,78.6
170,78,103.9916,86.6583,110.0794,78.5
170,79,104.6902,87.4108,110.778,78.5
170,80,105.4886,88.16329999999999,111.3768,78.4
170,81,106.287,88.91579999999999,111.9756,78.3
170,82,106.9856,89.6683,112.6742,78.3
170,83,107.784,90.4208,113.273,78.2
170,84,108.5824,91.1733,113.8718,78.2
170,85,109.281,91.92580000000001,114.5704,78.1
170,86,110.0794,92.6783,115.1692,78
170,87,110.8778,93.4308,115.768,78
170,88,111.5764,94.1833,116.3668,77.9
170,89,112.3748,94.9358,117.0654,77.9
170,90,113.1732,95.6883,117.6642,77.8
170,91,113.8718,96.4408,118.263,77.8
170,92,114.6702,97.1933,118.9616,77.7
170,93,115.4686,97.9458,119.5604,77.6
170,94,116.1672,98.6983,120.1592,77.6
170,95,116.9656,99.4508,120.758,77.5
170,96,117.764,100.2033,121.4566,77.5
170,97,118.5624,100.9558,122.0554,77.4
170,98,119.261,101.7083,122.6542,77.3
170,99,120.0594,102.46079999999999,123.253,77.3
170,100,120.758,103.2133,123.9516,77.2
170,101,121.5564,103.9658,124.5504,77.2
170,102,122.3548,104.7183,125.1492,77.1
170,103,123.0534,105.4708,125.8478,77
170,104,123.8518,106.2233,126.4466,77
170,105,124.6502,106.97579999999999,127.0454,76.9
170,106,125.4486,107.7283,127.744,76.9
170,107,126.1472,108.4808,128.3428,76.8
170,108,126.9456,109.2333,128.9416,76.7
170,109,127.744,109.9858,129.5404,76.7
170,110,128.4426,110.7383,130.239,76.6
170,111,129.241,111.4908,130.8378,76.6
170,112,130.0394,112.2433,131.4366,76.5
170,113,130.738,112.9958,132.0354,76.5
170,114,131.5364,113.7483,132.734,76.4
170,115,132.3348,114.5008,133.3328,76.3
170,116,133.0334,115.2533,133.9316,76.3
170,117,133.8318,116.0058,134.6302,76.2
170,118,134.6302,116.75829999999999,135.229,76.2
170,119,135.3288,117.5108,135.8278,76.1
170,120,136.1272,118.2633,136.5264,76
170,121,136.9256,119.0158,137.1252,76
170,122,137.6242,119.7683,137.724,75.9
170,123,138.4226,120.5208,138.3228,75.8
170,124,139.221,121.27329999999999,139.0214,75.8
170,125,139.9196,122.0258,139.6202,75.7
170,126,140.718,122.7783,140.219,75.7
170,127,141.5164,123.5308,140.9176,75.6
170,128,142.215,124.2833,141.5164,75.5
170,129,143.0134,125.0358,142.1152,75.5
170,130,143.8118,125.78829999999999,142.714,75.4
170,131,144.5104,126.54079999999999,143.4126,75.4
170,132,145.3088,127.2933,144.0114,75.3
170,133,146.1072,128.04579999999999,144.6102,75.3
170,134,146.8058,128.79829999999998,145.3088,75.2
170,135,147.6042,129.55079999999998,145.9076,75.1
170,136,148.4026,130.30329999999998,146.5064,75.1
170,137,149.1012,131.05579999999998,147.1052,75
170,138,149.8996,131.8083,147.8038,75
170,139,150.698,132.5608,148.4026,74.9
170,140,151.3966,133.3133,149.0014,74.8
170,141,152.195,134.0658,149.7,74.8
170,142,152.9934,134.8183,150.2988,74.7
170,143,153.692,135.5708,150.8976,74.7
170,144,154.4904,136.3233,151.4964,74.6
170,145,155.2888,137.07580000000002,152.195,74.5
170,146,155.9874,137.8283,152.7938,74.5
170,147,156.7858,138.5808,153.3926,74.4
170,148,157.5842,139.3333,154.0912,74.4
170,149,158.2828,140.0858,154.69,74.3
170,150,159.0812,140.8383,155.2888,74.2
171,40,74.5506,57.64829999999999,86.1274,81.4
171,41,75.2492,58.4008,86.826,81.3
171,42,76.0476,59.153299999999994,87.4248,81.3
171,43,76.846,59.90579999999999,88.0236,81.2
171,44,77.5446,60.6583,88.6224,81.2
171,45,78.343,61.410799999999995,89.321,81.1
171,46,79.1414,62.16329999999999,89.9198,81
171,47,79.84,62.9158,90.5186,81
171,48,80.6384,63.668299999999995,91.2172,80.9
171,49,81.4368,64.42079999999999,91.816,80.9
171,50,82.1354,65.1733,92.4148,80.8
171,51,82.9338,65.9258,93.0136,80.7
171,52,83.7322,66.6783,93.7122,80.7
171,53,84.4308,67.4308,94.311,80.6
171,54,85.2292,68.1833,94.9098,80.6
171,55,86.0276,68.9358,95.6084,80.5
171,56,86.7262,69.6883,96.2072,80.5
171,57,87.5246,70.4408,96.806,80.4
171,58,88.323,71.1933,97.4048,80.3
171,59,89.0216,71.94579999999999,98.1034,80.3
171,60,89.82,72.69829999999999,98.7022,80.2
171,61,90.6184,73.45079999999999,99.301,80.2
171,62,91.317,74.20329999999998,99.9996,80.1
171,63,92.1154,74.9558,100.5984,80
171,64,92.9138,75.7083,101.1972,80
171,65,93.6124,76.46079999999999,101.796,79.9
171,66,94.4108,77.2133,102.4946,79.8
171,67,95.2092,77.9658,103.0934,79.8
171,68,96.0076,78.7183,103.6922,79.7
171,69,96.7062,79.4708,104.3908,79.7
171,70,97.5046,80.2233,104.9896,79.6
171,71,98.303,80.97579999999999,105.5884,79.5
171,72,99.0016,81.72829999999999,106.287,79.5
171,73,99.8,82.48079999999999,106.8858,79.4
171,74,100.5984,83.23329999999999,107.4846,79.4
171,75,101.297,83.98579999999998,108.0834,79.3
171,76,102.0954,84.7383,108.782,79.3
171,77,102.794,85.4908,109.3808,79.2
171,78,103.5924,86.24329999999999,109.9796,79.1
171,79,104.3908,86.9958,110.5784,79.1
171,80,105.0894,87.7483,111.277,79
171,81,105.8878,88.5008,111.8758,79
171,82,106.6862,89.2533,112.4746,78.9
171,83,107.4846,90.0058,113.1732,78.8
171,84,108.1832,90.75829999999999,113.772,78.8
171,85,108.9816,91.51079999999999,114.3708,78.7
171,86,109.78,92.26329999999999,115.0694,78.7
171,87,110.4786,93.0158,115.6682,78.6
171,88,111.277,93.7683,116.267,78.5
171,89,112.0754,94.5208,116.8658,78.5
171,90,112.774,95.27329999999999,117.5644,78.4
171,91,113.5724,96.02579999999999,118.1632,78.4
171,92,114.3708,96.77829999999999,118.762,78.3
171,93,115.0694,97.5308,119.4606,78.2
171,94,115.8678,98.2833,120.0594,78.2
171,95,116.6662,99.0358,120.6582,78.1
171,96,117.3648,99.78829999999999,121.257,78.1
171,97,118.1632,100.54079999999999,121.9556,78
171,98,118.9616,101.29329999999999,122.5544,77.9
171,99,119.6602,102.04579999999999,123.1532,77.9
171,100,120.4586,102.7983,123.752,77.8
171,101,121.257,103.5508,124.4506,77.8
171,102,121.9556,104.3033,125.0494,77.7
171,103,122.754,105.05579999999999,125.6482,77.7
171,104,123.5524,105.80829999999999,126.3468,77.6
171,105,124.251,106.56079999999999,126.9456,77.5
171,106,125.0494,107.3133,127.5444,77.5
171,107,125.8478,108.0658,128.1432,77.4
171,108,126.5464,108.8183,128.8418,77.3
171,109,127.3448,109.57079999999999,129.4406,77.3
171,110,128.1432,110.32329999999999,130.0394,77.2
171,111,128.8418,111.07579999999999,130.738,77.2
171,112,129.6402,111.8283,131.3368,77.1
171,113,130.4386,112.5808,131.9356,77
171,114,131.1372,113.3333,132.5344,77
171,115,131.9356,114.08579999999999,133.233,76.9
171,116,132.734,114.83829999999999,133.8318,76.9
171,117,133.4326,115.59079999999999,134.4306,76.8
171,118,134.231,116.34329999999999,135.1292,76.8
171,119,135.0294,117.0958,135.728,76.7
171,120,135.728,117.8483,136.3268,76.6
171,121,136.5264,118.60079999999999,137.0254,76.6
171,122,137.3248,119.35329999999999,137.6242,76.5
171,123,138.0234,120.10579999999999,138.223,76.5
171,124,138.8218,120.85829999999999,138.8218,76.4
171,125,139.6202,121.6108,139.5204,76.3
171,126,140.4186,122.3633,140.1192,76.3
171,127,141.1172,123.1158,140.718,76.2
171,128,141.9156,123.86829999999999,141.4166,76.2
171,129,142.6142,124.62079999999999,142.0154,76.1
171,130,143.4126,125.37329999999999,142.6142,76
171,131,144.211,126.12579999999998,143.213,76
171,132,145.0094,126.8783,143.9116,75.9
171,133,145.708,127.6308,144.5104,75.9
171,134,146.5064,128.3833,145.1092,75.8
171,135,147.3048,129.1358,145.8078,75.7
171,136,148.0034,129.8883,146.4066,75.7
171,137,148.8018,130.64079999999998,147.0054,75.6
171,138,149.5004,131.3933,147.6042,75.6
171,139,150.2988,132.1458,148.3028,75.5
171,140,151.0972,132.8983,148.9016,75.4
171,141,151.8956,133.6508,149.5004,75.4
171,142,152.5942,134.4033,150.199,75.3
171,143,153.3926,135.1558,150.7978,75.3
171,144,154.191,135.9083,151.3966,75.2
171,145,154.8896,136.6608,151.9954,75.1
171,146,155.688,137.4133,152.694,75.1
171,147,156.4864,138.1658,153.2928,75
171,148,157.185,138.9183,153.8916,75
171,149,157.9834,139.67079999999999,154.5902,74.9
171,150,158.7818,140.42329999999998,155.189,74.8
172,40,74.1514,57.2333,86.0276,82
172,41,74.9498,57.985800000000005,86.6264,81.9
172,42,75.6484,58.7383,87.325,81.9
172,43,76.4468,59.4908,87.9238,81.8
172,44,77.2452,60.243300000000005,88.5226,81.8
172,45,78.0436,60.9958,89.1214,81.7
172,46,78.7422,61.7483,89.82,81.7
172,47,79.5406,62.500800000000005,90.4188,81.6
172,48,80.339,63.2533,91.0176,81.5
172,49,81.0376,64.0058,91.7162,81.5
172,50,81.836,64.7583,92.315,81.4
172,51,82.6344,65.5108,92.9138,81.3
172,52,83.333,66.2633,93.5126,81.3
172,53,84.1314,67.01580000000001,94.2112,81.2
172,54,84.9298,67.76830000000001,94.81,81.2
172,55,85.6284,68.52080000000001,95.4088,81.1
172,56,86.4268,69.2733,96.1074,81
172,57,87.2252,70.0258,96.7062,81
172,58,87.9238,70.7783,97.305,80.9
172,59,88.7222,71.5308,97.9038,80.9
172,60,89.5206,72.2833,98.6024,80.8
172,61,90.2192,73.0358,99.2012,80.8
172,62,91.0176,73.78829999999999,99.8,80.7
172,63,91.816,74.5408,100.4986,80.6
172,64,92.5146,75.2933,101.0974,80.6
172,65,93.313,76.0458,101.6962,80.5
172,66,94.1114,76.79830000000001,102.295,80.5
172,67,94.81,77.55080000000001,102.9936,80.4
172,68,95.6084,78.30330000000001,103.5924,80.3
172,69,96.4068,79.0558,104.1912,80.3
172,70,97.1054,79.8083,104.8898,80.2
172,71,97.9038,80.5608,105.4886,80.2
172,72,98.7022,81.3133,106.0874,80.1
172,73,99.4008,82.0658,106.786,80
172,74,100.1992,82.8183,107.3848,80
172,75,100.9976,83.57079999999999,107.9836,79.9
172,76,101.6962,84.3233,108.5824,79.9
172,77,102.4946,85.0758,109.281,79.8
172,78,103.293,85.8283,109.8798,79.7
172,79,103.9916,86.58080000000001,110.4786,79.7
172,80,104.79,87.33330000000001,111.0774,79.6
172,81,105.5884,88.0858,111.776,79.6
172,82,106.287,88.8383,112.3748,79.5
172,83,107.0854,89.5908,112.9736,79.4
172,84,107.8838,90.3433,113.6722,79.4
172,85,108.5824,91.0958,114.271,79.3
172,86,109.3808,91.8483,114.8698,79.3
172,87,110.1792,92.6008,115.5684,79.2
172,88,110.8778,93.3533,116.1672,79.2
172,89,111.6762,94.1058,116.766,79.1
172,90,112.4746,94.8583,117.3648,79
172,91,113.273,95.6108,118.0634,79
172,92,113.9716,96.3633,118.6622,78.9
172,93,114.77,97.11580000000001,119.261,78.8
172,94,115.5684,97.8683,119.9596,78.8
172,95,116.267,98.6208,120.5584,78.7
172,96,117.0654,99.3733,121.1572,78.7
172,97,117.764,100.1258,121.756,78.6
172,98,118.5624,100.8783,122.4546,78.5
172,99,119.3608,101.6308,123.0534,78.5
172,100,120.0594,102.3833,123.6522,78.4
172,101,120.8578,103.1358,124.251,78.4
172,102,121.6562,103.8883,124.9496,78.3
172,103,122.4546,104.6408,125.5484,78.3
172,104,123.1532,105.3933,126.1472,78.2
172,105,123.9516,106.1458,126.8458,78.1
172,106,124.75,106.8983,127.4446,78.1
172,107,125.4486,107.6508,128.0434,78
172,108,126.247,108.4033,128.6422,78
172,109,127.0454,109.1558,129.3408,77.9
172,110,127.744,109.9083,129.9396,77.8
172,111,128.5424,110.6608,130.5384,77.8
172,112,129.3408,111.4133,131.237,77.7
172,113,130.0394,112.1658,131.8358,77.7
172,114,130.8378,112.9183,132.4346,77.6
172,115,131.6362,113.6708,133.0334,77.5
172,116,132.3348,114.4233,133.732,77.5
172,117,133.1332,115.1758,134.3308,77.4
172,118,133.9316,115.9283,134.9296,77.4
172,119,134.6302,116.6808,135.6282,77.3
172,120,135.4286,117.4333,136.227,77.2
172,121,136.227,118.1858,136.8258,77.2
172,122,136.9256,118.9383,137.5244,77.1
172,123,137.724,119.6908,138.1232,77.1
172,124,138.5224,120.4433,138.722,77
172,125,139.221,121.1958,139.3208,76.9
172,126,140.0194,121.9483,140.0194,76.9
172,127,140.8178,122.7008,140.6182,76.8
172,128,141.5164,123.4533,141.217,76.8
172,129,142.3148,124.2058,141.9156,76.7
172,130,143.1132,124.9583,142.5144,76.6
172,131,143.8118,125.71079999999999,143.1132,76.6
172,132,144.6102,126.4633,143.712,76.5
172,133,145.4086,127.2158,144.4106,76.5
172,134,146.1072,127.9683,145.0094,76.4
172,135,146.9056,128.7208,145.6082,76.3
172,136,147.704,129.4733,146.3068,76.3
172,137,148.4026,130.2258,146.9056,76.2
172,138,149.201,130.9783,147.5044,76.2
172,139,149.9994,131.7308,148.1032,76.1
172,140,150.698,132.48329999999999,148.8018,76
172,141,151.4964,133.23579999999998,149.4006,76
172,142,152.2948,133.98829999999998,149.9994,75.9
172,143,152.9934,134.74079999999998,150.698,75.9
172,144,153.7918,135.49329999999998,151.2968,75.8
172,145,154.5902,136.2458,151.8956,75.8
172,146,155.2888,136.9983,152.4944,75.7
172,147,156.0872,137.7508,153.193,75.6
172,148,156.8856,138.5033,153.7918,75.6
172,149,157.5842,139.2558,154.3906,75.5
172,150,158.3826,140.0083,155.0892,75.5
173,40,73.852,56.818299999999994,85.9278,82.6
173,41,74.5506,57.5708,86.5266,82.5
173,42,75.349,58.323299999999996,87.1254,82.5
173,43,76.1474,59.075799999999994,87.824,82.4
173,44,76.846,59.8283,88.4228,82.4
173,45,77.6444,60.580799999999996,89.0216,82.3
173,46,78.4428,61.333299999999994,89.6204,82.3
173,47,79.1414,62.0858,90.319,82.2
173,48,79.9398,62.8383,90.9178,82.1
173,49,80.7382,63.590799999999994,91.5166,82.1
173,50,81.4368,64.3433,92.2152,82
173,51,82.2352,65.0958,92.814,82
173,52,83.0336,65.8483,93.4128,81.9
173,53,83.7322,66.60079999999999,94.0116,81.8
173,54,84.5306,67.35329999999999,94.7102,81.8
173,55,85.329,68.10579999999999,95.309,81.7
173,56,86.0276,68.8583,95.9078,81.7
173,57,86.826,69.6108,96.6064,81.6
173,58,87.6244,70.3633,97.2052,81.5
173,59,88.323,71.1158,97.804,81.5
173,60,89.1214,71.8683,98.5026,81.4
173,61,89.9198,72.6208,99.1014,81.4
173,62,90.6184,73.3733,99.7002,81.3
173,63,91.4168,74.1258,100.299,81.2
173,64,92.2152,74.8783,100.9976,81.2
173,65,93.0136,75.6308,101.5964,81.1
173,66,93.7122,76.38329999999999,102.1952,81.1
173,67,94.5106,77.13579999999999,102.794,81
173,68,95.309,77.88829999999999,103.4926,80.9
173,69,96.0076,78.6408,104.0914,80.9
173,70,96.806,79.3933,104.6902,80.8
173,71,97.6044,80.1458,105.3888,80.8
173,72,98.303,80.89829999999999,105.9876,80.7
173,73,99.1014,81.6508,106.5864,80.6
173,74,99.8,82.4033,107.285,80.6
173,75,100.5984,83.1558,107.8838,80.5
173,76,101.3968,83.9083,108.4826,80.5
173,77,102.1952,84.6608,109.0814,80.4
173,78,102.8938,85.41329999999999,109.78,80.3
173,79,103.6922,86.16579999999999,110.3788,80.3
173,80,104.4906,86.91829999999999,110.9776,80.2
173,81,105.1892,87.67079999999999,111.5764,80.2
173,82,105.9876,88.4233,112.275,80.1
173,83,106.786,89.1758,112.8738,80
173,84,107.4846,89.9283,113.4726,80
173,85,108.283,90.6808,114.1712,79.9
173,86,109.0814,91.43329999999999,114.77,79.9
173,87,109.78,92.1858,115.3688,79.8
173,88,110.5784,92.9383,116.0674,79.8
173,89,111.3768,93.6908,116.6662,79.7
173,90,112.0754,94.4433,117.265,79.6
173,91,112.8738,95.19579999999999,117.8638,79.6
173,92,113.6722,95.94829999999999,118.5624,79.5
173,93,114.3708,96.7008,119.1612,79.5
173,94,115.1692,97.4533,119.76,79.4
173,95,115.9676,98.2058,120.4586,79.3
173,96,116.6662,98.9583,121.0574,79.3
173,97,117.4646,99.71079999999999,121.6562,79.2
173,98,118.263,100.46329999999999,122.255,79.2
173,99,118.9616,101.21579999999999,122.9536,79.1
173,100,119.76,101.9683,123.5524,79
173,101,120.5584,102.7208,124.1512,79
173,102,121.257,103.4733,124.75,78.9
173,103,122.0554,104.22579999999999,125.4486,78.9
173,104,122.8538,104.97829999999999,126.0474,78.8
173,105,123.5524,105.73079999999999,126.6462,78.7
173,106,124.3508,106.4833,127.3448,78.7
173,107,125.1492,107.2358,127.9436,78.6
173,108,125.8478,107.9883,128.5424,78.6
173,109,126.6462,108.7408,129.1412,78.5
173,110,127.4446,109.49329999999999,129.8398,78.4
173,111,128.1432,110.24579999999999,130.4386,78.4
173,112,128.9416,110.9983,131.0374,78.3
173,113,129.74,111.7508,131.736,78.3
173,114,130.4386,112.5033,132.3348,78.2
173,115,131.237,113.2558,132.9336,78.1
173,116,132.0354,114.00829999999999,133.5324,78.1
173,117,132.734,114.76079999999999,134.231,78
173,118,133.5324,115.51329999999999,134.8298,78
173,119,134.3308,116.2658,135.4286,77.9
173,120,135.0294,117.0183,136.1272,77.8
173,121,135.8278,117.7708,136.726,77.8
173,122,136.6262,118.52329999999999,137.3248,77.7
173,123,137.4246,119.27579999999999,138.0234,77.7
173,124,138.1232,120.02829999999999,138.6222,77.6
173,125,138.9216,120.7808,139.221,77.5
173,126,139.6202,121.5333,139.8198,77.5
173,127,140.4186,122.2858,140.5184,77.4
173,128,141.217,123.03829999999999,141.1172,77.4
173,129,142.0154,123.79079999999999,141.716,77.3
173,130,142.714,124.54329999999999,142.4146,77.3
173,131,143.5124,125.29579999999999,143.0134,77.2
173,132,144.3108,126.0483,143.6122,77.1
173,133,145.0094,126.8008,144.211,77.1
173,134,145.8078,127.5533,144.9096,77
173,135,146.5064,128.30579999999998,145.5084,77
173,136,147.3048,129.05829999999997,146.1072,76.9
173,137,148.1032,129.81079999999997,146.8058,76.8
173,138,148.9016,130.5633,147.4046,76.8
173,139,149.6002,131.3158,148.0034,76.7
173,140,150.3986,132.0683,148.6022,76.7
173,141,151.197,132.8208,149.3008,76.6
173,142,151.8956,133.5733,149.8996,76.5
173,143,152.694,134.3258,150.4984,76.5
173,144,153.4924,135.07829999999998,151.197,76.4
173,145,154.191,135.8308,151.7958,76.3
173,146,154.9894,136.5833,152.3946,76.3
173,147,155.7878,137.3358,152.9934,76.2
173,148,156.4864,138.0883,153.692,76.2
173,149,157.2848,138.8408,154.2908,76.1
173,150,158.0832,139.5933,154.8896,76.1
174,40,73.4528,56.4033,85.7282,83.2
174,41,74.2512,57.155800000000006,86.4268,83.2
174,42,75.0496,57.908300000000004,87.0256,83.1
174,43,75.7482,58.6608,87.6244,83
174,44,76.5466,59.41330000000001,88.323,83
174,45,77.345,60.165800000000004,88.9218,82.9
174,46,78.0436,60.9183,89.5206,82.9
174,47,78.842,61.67080000000001,90.1194,82.8
174,48,79.6404,62.423300000000005,90.818,82.7
174,49,80.339,63.1758,91.4168,82.7
174,50,81.1374,63.92830000000001,92.0156,82.6
174,51,81.9358,64.6808,92.7142,82.6
174,52,82.6344,65.4333,93.313,82.5
174,53,83.4328,66.1858,93.9118,82.4
174,54,84.2312,66.9383,94.5106,82.4
174,55,84.9298,67.6908,95.2092,82.3
174,56,85.7282,68.44330000000001,95.808,82.3
174,57,86.5266,69.1958,96.4068,82.2
174,58,87.2252,69.9483,97.1054,82.1
174,59,88.0236,70.7008,97.7042,82.1
174,60,88.822,71.45330000000001,98.303,82
174,61,89.5206,72.20580000000001,99.0016,82
174,62,90.319,72.95830000000001,99.6004,81.9
174,63,91.1174,73.7108,100.1992,81.8
174,64,91.816,74.4633,100.798,81.8
174,65,92.6144,75.2158,101.4966,81.7
174,66,93.4128,75.9683,102.0954,81.7
174,67,94.1114,76.7208,102.6942,81.6
174,68,94.9098,77.4733,103.293,81.5
174,69,95.7082,78.2258,103.9916,81.5
174,70,96.4068,78.9783,104.5904,81.4
174,71,97.2052,79.7308,105.1892,81.4
174,72,98.0036,80.4833,105.8878,81.3
174,73,98.7022,81.23580000000001,106.4866,81.3
174,74,99.5006,81.98830000000001,107.0854,81.2
174,75,100.299,82.74080000000001,107.784,81.1
174,76,100.9976,83.4933,108.3828,81.1
174,77,101.796,84.2458,108.9816,81
174,78,102.5944,84.9983,109.5804,81
174,79,103.293,85.7508,110.279,80.9
174,80,104.0914,86.5033,110.8778,80.8
174,81,104.8898,87.2558,111.4766,80.8
174,82,105.5884,88.0083,112.0754,80.7
174,83,106.3868,88.7608,112.774,80.7
174,84,107.1852,89.5133,113.3728,80.6
174,85,107.8838,90.26580000000001,113.9716,80.5
174,86,108.6822,91.0183,114.6702,80.5
174,87,109.4806,91.77080000000001,115.269,80.4
174,88,110.279,92.5233,115.8678,80.3
174,89,110.9776,93.2758,116.5664,80.3
174,90,111.776,94.0283,117.1652,80.2
174,91,112.5744,94.7808,117.764,80.2
174,92,113.273,95.5333,118.3628,80.1
174,93,114.0714,96.28580000000001,119.0614,80.1
174,94,114.77,97.0383,119.6602,80
174,95,115.5684,97.7908,120.259,79.9
174,96,116.3668,98.5433,120.9576,79.9
174,97,117.0654,99.2958,121.5564,79.8
174,98,117.8638,100.0483,122.1552,79.8
174,99,118.6622,100.8008,122.754,79.7
174,100,119.4606,101.55330000000001,123.4526,79.6
174,101,120.1592,102.3058,124.0514,79.6
174,102,120.9576,103.0583,124.6502,79.5
174,103,121.756,103.8108,125.249,79.5
174,104,122.4546,104.5633,125.9476,79.4
174,105,123.253,105.3158,126.5464,79.3
174,106,124.0514,106.06830000000001,127.1452,79.3
174,107,124.75,106.8208,127.8438,79.2
174,108,125.5484,107.5733,128.4426,79.2
174,109,126.3468,108.3258,129.0414,79.1
174,110,127.0454,109.0783,129.6402,79
174,111,127.8438,109.8308,130.3388,79
174,112,128.6422,110.58330000000001,130.9376,78.9
174,113,129.3408,111.3358,131.5364,78.9
174,114,130.1392,112.0883,132.235,78.8
174,115,130.9376,112.8408,132.8338,78.8
174,116,131.6362,113.5933,133.4326,78.7
174,117,132.4346,114.3458,134.0314,78.6
174,118,133.233,115.0983,134.73,78.6
174,119,133.9316,115.8508,135.3288,78.5
174,120,134.73,116.6033,135.9276,78.5
174,121,135.5284,117.3558,136.6262,78.4
174,122,136.227,118.1083,137.225,78.3
174,123,137.0254,118.8608,137.8238,78.3
174,124,137.8238,119.6133,138.5224,78.2
174,125,138.5224,120.36580000000001,139.1212,78.2
174,126,139.3208,121.1183,139.72,78.1
174,127,140.1192,121.8708,140.3188,78
174,128,140.8178,122.6233,141.0174,78
174,129,141.6162,123.3758,141.6162,77.9
174,130,142.4146,124.1283,142.215,77.8
174,131,143.1132,124.8808,142.9136,77.8
174,132,143.9116,125.6333,143.5124,77.7
174,133,144.71,126.3858,144.1112,77.7
174,134,145.4086,127.1383,144.71,77.6
174,135,146.207,127.8908,145.4086,77.6
174,136,147.0054,128.6433,146.0074,77.5
174,137,147.704,129.3958,146.6062,77.4
174,138,148.5024,130.1483,147.3048,77.4
174,139,149.3008,130.9008,147.9036,77.3
174,140,149.9994,131.6533,148.5024,77.3
174,141,150.7978,132.4058,149.1012,77.2
174,142,151.5962,133.1583,149.7998,77.1
174,143,152.2948,133.9108,150.3986,77.1
174,144,153.0932,134.6633,150.9974,77
174,145,153.8916,135.4158,151.696,77
174,146,154.5902,136.1683,152.2948,76.9
174,147,155.3886,136.92079999999999,152.8936,76.8
174,148,156.187,137.67329999999998,153.4924,76.8
174,149,156.8856,138.42579999999998,154.191,76.7
174,150,157.684,139.17829999999998,154.7898,76.7
175,40,73.1534,55.988299999999995,85.6284,83.8
175,41,73.852,56.7408,86.2272,83.8
175,42,74.6504,57.4933,86.9258,83.7
175,43,75.4488,58.245799999999996,87.5246,83.6
175,44,76.1474,58.9983,88.1234,83.6
175,45,76.9458,59.7508,88.822,83.5
175,46,77.7442,60.503299999999996,89.4208,83.5
